audio_id,cluster
4932e2ecc0f22bca767b85b6e82b5e5e,2
0c1fac708c2f694e0878fb35d055eec1,5
368de4315fe62be0e78d523261745ab5,6
cc8f5730719867c09a9ebcaa090be1ba,2
a228d3a0e500cba98efc359bab65ed8f,6
3d54e7ef7e34a9d63d30640d52d2b950,5
05a109466a9b519aff7a69cf13a78b23,3
1d3c45ea82c0140f3b627c4f3d0b3b0b,5
eccecd8345c891e164defdea8fdf4ec9,6
d5ad29c8629ddac40be3f636a811d240,7
3cbc69cd6bfd2c9a7509122fd7cddef7,5
ea570ec3b2718d59e47347a0c799be05,5
2a686bd695f47fc00e11c1df0d77cef2,3
e0cb48cf639808df116e1e5ba3db0c0d,0
8311cec1d9ae349a3dae0ce96a232ce1,6
5f6d5daaafc8b251cc51c4df190b7fd9,0
24d1c6497a4b0353256795ebaf97f560,6
38b0e08e8f5e6506ebdf1a921f940523,2
e21b908b5ce4de79155a98a7b107facd,4
55ce98bef3f2e27aae5cf7384d103eeb,0
05d406e64591adf4634ae6b90527b436,2
4d85d39063727a75cc4a391690cedf42,3
856c2eef8774769a5d54376ec981a3fd,7
dabde319af105cee03c747fa9008ca82,0
b2a4621edb1a14ea1bba31ff3e543cbc,0
9b68b895680698897d42af6df20cd668,5
a3bb23e75eea619d79b01b09937867db,7
91d6ec311d704bae4ffdc929d6410e4c,7
a4a69c4f0953190771d674f8d834ea4c,6
ca29e1c80b9fedd12035ae7b9011ad4c,5
1a86f14429e61cab9af05c2dba2a9656,2
9f2d30e466f6765642aa013e9130b612,5
88063b3845558623be48c4ea29ea6cd4,7
5b4242bbdca2f96e6dcbe1ac947d825f,2
73bdc704a53df533075376baa9b1d813,1
c961dbcb3fa4a1a5f4e223462de74101,6
2f1ebeb90b44d89dc265a701dd883e3b,1
37d6fadbd1bd5f5304787066227d8e01,4
645694975a112dd73dbb32df3dc5a8b2,6
945018cf0390473efe1a2a1025270975,0
aeda1e673539d131451c78a78da051c6,1
49b15edb5c8f65f0f1aabc862e3e4014,2
0db71116dff0b025dd041181839bf3f9,5
9ee92204c1a9be6f7264cb1f1295a6cb,5
2969081022a6080f4211036c59c954bd,0
a8b5995ec68223076441f45f55c91db9,6
fe13c244fe919b054d23a8f2302195c7,7
f50806b0a1ee524a210544bc8e1f0499,1
41b637b06b64f1011c684c2a32664592,4
cbfc37abf0d22e88c90cd5401baa5564,7
996b42e9e31bceaf2a036325ad7cc132,4
1ee15b2a3beafcbd5f14ec09fb318955,4
3b6ccf1ce2a4014b24609dfc29b44f79,4
a7c7c4752f31e54a16a883b2639e0abc,5
6defd3dfe1584089985cb12e174db503,7
ad3507160f812e3d4a278feed0318b56,5
c4e4cd7d5b10752e5af7e11a49f3e2f5,5
0d0f807e44b2af1f9b80457a58035ec1,6
c22ad25ea8093aa44e6c993a64e11fa5,7
d358fdfc592eb782f7f23b6f9ba538f4,2
8c2ab7224eec0e4a95e5b47e95e5b275,4
4ea23fab06da819a9e5f8cc77427c4cf,7
5666a2e9d5a424d91e4a5b6b4f5a00ee,3
7c6c47d1efaa3e5bbf881e4c03a1e57b,5
6a6a66a8230908ed9370eb8a2e4c39fd,4
b2f111079e41ff415ee6e4c574acceee,1
7b34e4c0c0d9887fb6fae3f5ee2b793d,6
a94127d31de1d35fd186de49361e9501,0
c112bbeb1ef4256d5ab2b3cb5f832b88,5
77d0287707329aa546d0e249c07d4289,5
bff93f9144715d62d2560f6a32f9783b,1
34e49d3dba40574ed57a6c3ec24de5b0,0
d4ddbf87e6662415f95095324d093a36,2
834e190e688a40ef4e969d085c37cfd3,7
392e234636ea41b1e03394291e5485cf,5
bea5c0b803b1eaf5d3989ddfc517d43c,0
23569790950e5c6572b05f093dedf680,3
785848cd73b45eca1c56a20a594b9bc1,5
062d5b9e04c8ce495ea8ec9792dbbbba,4
0a8caedc122c6cc4f54218670f8b3a7c,6
4a7e97856abc566362d0cb69f7ed4daf,1
a53e9c4cb4b2d8de83bc95cc92d8e3b3,0
fa55d5fc6e18af1ee1e5f6c481748e63,1
265e7fc8d5f1cb07a1ee93bbc61626e0,4
00de386321e6ee65751b65d5cb35a98b,2
f2d78c2b25d3a17714f338b3a26958f3,6
e5865f42eef95a349ec60c7e7dae67e1,4
bcf70bbf9df8e9f68641405bcc0a9271,7
e1401b16f566910dc7a998affc303b1d,2
5c9bda17728019b2a8764fe2eee89ab9,1
27bfac3192e4dadd6e77bc7ed198c071,2
e6911ce62e9bdd3b96390b346e89529e,5
1a0c1912b8ce3afc775bc7a85ea2fadb,2
81ca85dee7b4437e3df819af41277e0a,2
9681d90cd87da64f0e2cb1fde5c880ed,5
b8d6ca7227c21c09dfbbf5e3bc62f761,2
38de75dd9e1ae644486315163da10bfe,5
4ac8a192b2078378f42823e96d90256f,5
8cc0785e84322a493b6133e7d50058a9,6
47a3b3ea7b646741a2307ef2ebd51a01,2
8e23ff6a69b689a6df34b0124b927aff,5
bb956a38a044276703ce5b282dd99595,0
339ebf4b039012fc1f7025c62e824210,2
8765142962508ab0921f46500da2ad33,7
7d48821196368d9339e87db128f77476,2
088d9a5da2179c27941b3e5e7d920b34,4
82b7998d6709cad6e45f9483b9a8288c,4
5db137282091d45b79e935831d32441c,6
8013dfb2d8a5b893288a05646d4136d4,6
eb66f32b552efb0c235463eb5714ed98,7
1720c6b3624859cc427c53b1e15b7164,6
8389623284873207032cc95cb01aa625,4
4e8af51252b553cbb4acacb7fdb2704b,7
3f8a48d0dcdd836aed6cd66139e215c6,2
0db799ac01c390f2e187685bcb30d9e5,7
80ce673e0f1e9b2d4179899971ecaa2f,7
530aa97b46e4ebc8d595a66f95ad47c5,4
54349506b200953ee8408eb8da98dbfb,0
d095545b5f107214a20096cb01f0890f,1
d55f7a1161ed0091dfae0da4d2530cc4,4
bcc39eb784fac1def9d775ee44d99f46,5
a78d2c6262fa6f91b8b11d24949dc3e6,4
c38ee6db75d0422598b432c0e11695d3,0
4f03469fe6fce1f0dcd92e6fc02f2c3f,5
328c5a474ce26f51b1556a5b85e730a2,5
4575d0e6cced95b1d590065dfa880da0,5
7e37489dec7995da83735cd0a3d0dcbf,7
83f86a1bae7f03243cf00fce12257e42,5
1410a2e78724343fbd80977b8dfa2d1d,3
781fd08f5cfd8dd32ddedc4b8b6bc922,3
575e2b4f1674893db8acb871090d14f6,5
17c6aa9dd33cf995966a899427202d6a,5
aea051d5e9ee32ce40e7285bc6615f01,5
2660a88ccffc904b963339e9711e6421,0
9f76b0cc2b40c81fefcf5666a4238b2c,4
6f95765e48ef7d3b99784ebb55a401bb,1
55bd03a0f45544fd7157400a27d73b80,6
75dee7323dac3cc8be78dfdfe59c70d6,5
c0df33005f44f1d0ad45fc175f983ff9,6
8f7d0a1e3a494642c9e04ee309754310,4
430ccfad05dffb18af77b44f25dee005,0
3fc50ade6846963fc14adde63799a0ca,6
5107a1329c6672f0174e738b24673fa8,0
ff1dbe8f608a1579b8394131b9499c3d,5
830a8ce6a24c8eda2e43c5e168933b01,6
6a9fdb1541b85da9d67acf4d76b50371,2
261641123145de9683b82c95b335e78a,7
f6407ab7550fdb0beab6177cb167e1a0,0
257318698a6205a5cafc6634e5ebd319,2
7db224416bcd90a03d42f244b12e3b66,6
8523c455580614055162bf5899b1b068,6
536ed3f9b26c0f66e841b870cd08b2a1,0
63cdbb0ad447e3d1e43b658eddf55ceb,2
10e492d67a3461c416ae66f2497251a0,2
3ceb0578a5d605564237eebb68e3ad5a,5
62ef7fd562aa88ff19df68792a4b3821,5
8076f267d499eeef1c253d75bb3787f1,7
98fcab2cb43f87c200499c36b51faea6,6
9797c1a96b529948dff8facf2a751cd2,4
3eeba3c7029a8b72ebd82789176930f2,7
50feca099aca8ab19f35435b35900c89,7
f13826b22800c72d6996c9622ade7f20,7
f12eddce2b39a278a106e8d3c0e9a5af,2
f00a5f6c3ca30780f8bb7048f12ec8cb,3
f1d5f317ddb3094973b9655e700f01d2,0
8c73d44869f033ba547eb9514b64dd01,5
a4aa9d6c2aa2d7f4ebc8e8a89c8e6fa0,1
a34fe83afe0925f8e548a793a7ffa169,6
6dda6111654f6bdd101880890e21c907,0
4a2730d4da9901ec71437f26613b393f,4
168f9981f78496f40b21ac9f5a3a6668,4
491f859e5155d79b1be71e321860dc6e,2
acbf0b0d731335d090cc01902c9d381e,4
16596d5aaf63e043716993103651c710,5
c7871d1453a626c2b676f06cf7085c02,4
9e2ee0f360d69bd350eb0592a1548f28,0
98e2f801f0ed0a037881c98029ed0548,6
9681e416bb636c2644187a86db4fdca1,3
4fbbcabd52d783d784cf448e6ef5cd44,3
13dc323239f402945ec88a39f5132037,6
e769d3f86a5a445e49d5f452c7dfe86e,6
188e79b4038cd3cea4b11b82adfe694f,2
ac2e671acc90eba1483895d48d03d947,6
7dfc8cb457645ea7d2ec5b96041eb901,4
5c13b0918da5372c78f9173c71c64add,4
6f662b2fdcd2a7852978539f522ece01,3
0c465682d3839fef8ebdd035fb6d94a6,6
f34d74eecc586b7f71d8c500d7c93e58,2
ddbc77374b2346d355ac63dda2e22106,4
8dc8903fcf7693d1788ba5a0c9466989,2
0ca1b957fb79d982ec3b1b9699f2db3b,5
6464e403475e226bbe43443ac17270a2,0
ee25c4f79bb2d56585074c8e9091a753,5
727f56e076d512c84e13f0866d945779,4
e621f8244f2f9d9189773956e4c85f88,4
3403ae13ddf6ce0bb979738af9ff3e9c,4
b59367adb3a14f383884cb9158409b24,3
cdce93e3d5ed1053ed63a2f7c4f324fd,3
dd1a77e587ccd8bb525787f28e6d5b9c,4
21b311a12c2502bf6485f495445a2169,4
c91bb3197912bad5e8538cbef6728f85,0
ada565dffcb3b9ff37c696b75c548c6b,0
30bad4ead4e1a4ec3cd7c404a227d5ad,2
7ac5f1e73730e7af30d334a2c0981025,6
f979fd4f8d5fdc76a5c05a7f401fff2a,2
e6d251c9f740624904686d4101ec9693,3
c781a0c526766aa31c6dbcd49e7f6632,1
89fe39b25445145e9f52429668c59865,0
d6720b95f07de11bc16291cfd78d476b,2
5bf7f4f82386e2ae4b32c2f9aa479931,6
7d8d6b50b2c2123507d724b29f7ca298,6
1dfb7e6e57a8a43f43c73f99e369f81b,0
f4c6f99a2e15ec2e7a8901e6ad96f91b,0
d89f61d32271f4cfa6601635c2cb37f0,5
0309d4187a7b8ad9489f1d86f7426651,7
6654ac11a99d84b32077ddea836b5377,1
f20dc348a47e1d29492b55b84743fdd2,0
f7033e288c4dde86be94c4881d8570be,5
5a137852ee97245ec5100f31e69658f3,6
9f8ab4dfbfe7e4c749c618f2b90e42e4,1
05b9e00324c0156499017eaac24d0b0f,6
d7e1488090a56d5a11395838cd89d48c,5
ceb6fd1026b49fb55d83f03148fa0a15,6
b14e8c568a997f7a0c38d9a69a2ac1d0,5
401bf3c0e4a9171d03cc6de1586ea7f1,7
2737f5c785bb69af3168a2a0d5d42cd2,1
18776712479c850ce2433c0f4972e191,0
805ea079d38171100db302777354c968,0
1682a6aedfd6855d7821002f85d99ffb,2
5d7decc6b76ef0c251c900f111d8fff5,0
5d0a3ee6c7c27900e20075a51b525a09,6
2129167485edfe68bce8e492df298433,7
e0d90ac1f3799fa6e926b633e562ada2,0
325b4bf47b5ff0c1a13576b655ef87ad,0
faa70a562ba4cc5a747c3eabd5b9975e,2
a9342293980c71bd385baf96f2aa0d90,7
96f936ea9518d34ee4ae7176095abb36,7
6b60dbec6ad2eb538b446ab1a94a6dc6,1
2d915b2f06b1adbfcfed43ed38e4599a,2
3850050287523b9a56be8a09c65577e8,6
0ab4a135a897a3bdaa5483d616b97440,7
633af0ada8ff7c2b69352494a93fe207,6
46d655cdcc1aa76a00b896ea757a403a,0
033f1c3e23ca636493d55275143a2e06,4
adb253943787f77ca5d94873163987ff,0
29161d6ef20d0ad1e6f59f1f2f6cdda1,2
8616086a6ecfe1428868d745119c064c,5
e616a36b970e8d380689db496c5c2eec,5
514980cf6404912da0af76df6f0067aa,7
32aa799c8c6596de8e8ddb08680b731c,2
bdcd855f45c1b29ebb833f6b7c068d48,3
5a2da29c5b10467174233bd45d84da36,6
4414d4092b485af3b784ee356de8b5df,5
7e7b3f5d6c2b7c740e751b6ec6ca3625,4
057be59dca025c13dd5cd171d66cff99,2
a2a0d561ea40229546e9000c9badff97,5
6039244e0fee11807b582df112b098c5,5
50b0bc4fb2eaadce35a5ef53ff968a6e,1
5e12ecfcf2f60f94d14ce929ec6b3276,0
e7dc33215711a88631eb59c01a364985,5
0272a99d09a34e0e272b0821ea52374a,7
dd5515b1f82faca1128dc1c5446bcbad,5
fdf320a801fb42964099cdc8f82cfcc0,1
edd115de19ce14a31a427a74216069ce,6
c6c8eb577927d4946297a3ad6072badd,2
0e94fd99759f14795ee90c239b9abf39,2
a1a602245ca7202d556e8a443b633b68,1
0bcc2efa48789434de7211b6c2a098c6,1
75aeab371e998ed31131b4d04232886f,3
3f1080bdbb8e80c47a1bf6636fff936e,0
4001ad3bba119d0abcb06d6e2434023b,1
5530e2861463aba588927ce7fdfed211,0
41fffb1cfd89e8d809916d85b184a920,5
82bffe81ea275ff7e6120e9bd6902ae6,4
7ce49f064a7d709b54ac8e807d2ef0f5,2
5a23bbadacfdcb833e6aedd6bf330a63,1
d5b004c18e126d4fbfa8190c07526d22,7
84c0753d839317d3a7c14da55eca37c5,4
54ba7dfe8e2232c7677306f3d4af4b0d,2
6ea2def2cafd316e424c2ec49782e600,3
10819f65dc262577394f72c6c37ec962,2
6655fb7a3354522da1b5c73f6b38a48e,1
1a8248723126b625bbfb7244c0561ab1,7
7ae3d495d2257a23de30870672ebba8a,4
3ac670156e184fbd7237ba82fb1007b1,4
17cd4667f6082a4e5778227cb790e0fa,7
153e4688603bb5359a4fc4f55c5e3aa6,4
a926fbe0509c0a6ddfa4ab45abceb1dd,2
65dcf21bbf1581f14db1a7b47061671d,7
cdba8e7d62b806d6b815ddeb1ee0f9cc,0
ea1073730d2d6e031b1b752d10e0c938,6
aa888cc003fe5ffa3d0e386b7710659e,0
bf3f87104b98b7521f4daf35eff0078d,2
383fef70ac204164b57549dcf6ed25da,1
d10d43ff5d5da67f848d9a1357c9099e,2
03f983766d116130704708d83ef23c15,0
1276d00628ecf14925796b12168e8419,2
c14d935d88344f04c79d3b70c29ad466,4
16199c4b9046c94a4c743e976275f472,7
b74425dcf3066b2f44b676a7932657be,7
6f5b0f3a700915e71a4d9427e5d30378,1
e1225df2ac5e733c13285ff8a1a07af3,6
cab9253994b67833cbfef810adb580ce,1
7427e62f7b5ad5dca878138e06e266db,3
7168c61cf7a640cb6efda23fdc330d71,6
cd16443612d53eeb5dd2999d5e12d9d7,2
df4b43655f6049e4089ed90785fd3e9b,5
cd9179d8615488ec0e105a573a2bf17d,5
7a8653180755f09b0d51d1398cb08718,6
988f1f5f81831b6ee0812125b66cb416,6
90f444dbaa58e075f5cd36f9c011a851,6
304df5fbae56063f34f876783c7299aa,5
74678c7813a845d46c31f56a80a7ec2a,4
3359ffa38bf01f98dca6ef4d6327d646,7
a5fa292dc8fc55759e76be2ef85c3a87,7
9c160fc1fa917221922bbb7bd3f2a32c,5
15b82767b6beea6f896ecd2cec54233a,2
7183cd9156d55992b074bb716c17b85a,7
b037ac64d9dd101b66dfb49e8c534258,3
763b63421ef7cf1ef67ba55f244c8aa4,3
edbfeef6b68dea3686c7a8ede0de5369,7
426c6667b5508785e3be05d24ce6abbc,2
a2014c5ddd1cbcd85697a24fe69b41c0,5
e4dde49336a69ffa0d896dbb6bad8aba,2
e258abbf8a6364318386b1debf62bfa0,6
45311c5d39fe22b9407bb32bbb7c61c2,7
642ddda17fe70e42aefee0fdea75c985,7
ecb9aa9f0797f94279c47cae3474f0ac,6
6aeca352de425f8c9ecc9d05b53066e7,2
98fee864b16c3b6cb48d2314e328975b,6
e3a31395dabcf41fb452dbe671024e52,0
494aa4a83a1ee119280a404ce22dd680,3
4ebb311211d9abb2f1419b835ab15a1f,1
ee2967d063a7ca9b8eaea069757a9221,5
62ff83ea3eb68deba4de9a3790a2d2d1,5
e3e14bff2d991401fb85317da94dcdba,0
779194638ed5b123a4d90f2d69cb9056,4
5f65f9d4643e8a01c6fefcb92f6fa118,1
7371dd296dfc7d2609454da9be70d961,1
bf181efc53b510dde13e25a46fb047cc,1
9c0ec8835b20a385783149132978eb15,6
512eb44a151af16f1b24d01a9f9c2b2b,3
b3cb97e4cb4a060485e8ee1d50ac8f64,4
7853ff6a0a2937c54e0810ba3210bd00,0
49ad9326eed3e5000831c12ee143f41a,6
e8a5843ba41a89efc3236a3cf750423a,4
2e567bd29b880305b637d0d3d83f5aa6,5
5c1c13c823561d586781ec9cd18502b9,0
c5e1e128ee34f2980845288421ce8a3a,6
ed3ba008561eab2aee263c7e577fbb2b,3
fd3e147bddc64bb7eb7a73c2d05c3dd9,5
c44149ddd6b9eccea304f9f9a90c2e88,4
34da44286d63f922d6655a7735e80131,1
19b6d6a37ed7f9a99b45fc12fc8bc4c5,7
f09ddf293eb4fbf181b925fb135c5224,4
cbedb780442caf264d64e743b3d0fe8c,5
0a267d524f5799748bf7062bdf879141,6
89e1ab8c7df91fdd6d2e76ed95b49458,6
d8926f5c97b75daa233525c76cd93365,3
3279e2b9b047f23881caa8c0eb73767b,3
5aaf4888aa171985cfa82fe8c160c254,3
b8612f8815f8fe7fcbdedc09fd62a6c6,0
e6fc96f01f280806f4572bfbaf75422b,7
e3b7fdb27505ab77719640401a021767,4
aedbd483bb8651947489d13e04ac3bf0,1
0da58ecc6d584fb4304de73b3b3d50c0,6
4d22bbbd00fd1e52c6ea8d355d69d3ef,1
f0275a7ce396e0f6158698ce52f7bb6f,2
6ee03f7f46ef03c92456db12f7f57d46,3
745e1297d8932180ce550a18dca50137,5
eafbaa35d3765f386fe0d1f45ec95052,1
59d8afb1cb1fd15792149991c546fb31,3
da27758fa61b558cb2c64a06eab617e7,1
e239605b40b2056071e24b446f9a9c33,4
974a136196319536331d06e03542346e,2
0189cf57cada7300fb435fbc2052d7b3,3
fb67b8ae653738078c636f230e7e7d8b,0
1b1b9b4526c89f8cfee2f668c58aec2c,0
a58d281a2cd91f6804403e3d8b827542,7
dbf37a1bf753bef87c214b3e510c0804,1
1e308445ac8eda0074a2749328392e10,6
d9b0d5aae17411d249c4a7e3bfdc360d,4
5f2236917babdb105c221d0c0ef71785,5
ee081d5cde6ce0992d8df3edba4337a1,7
0c526a016aa6ad232534c9d07993fdb1,7
5ea80d55bafe187be3f5851d28340434,6
f16be5e2f44de9559cc3744827724cff,3
a6e44e402fd41eb34c8c9304efeb1abb,2
3ffa3b0f32e5d28c1c4a8dc1894bcd26,7
b328dade9d09b0495589ace4119931b1,7
78afa831eec4d963c09c5b620dee881b,4
7c8669e4daf5322fefda8f6a7fe21499,1
0d8f1d862bf6722fd0e4be4ca07b7f90,4
901dafdeb13db53d9e26a4556f593981,2
38e32a38603fb0db250136b7d042e68c,4
2786fe20930b01ec1ae70ad75d90ac5e,3
4c36777b58e7abcb65fcbcb8e088c599,7
3acf8c2592875cf8f5b544869e87be57,1
63b65336e05551d6d0e8070dd824fccc,2
00cfd261db8197ab233f32531b96a5d9,7
b9f8376d1f39e8864bb81002371791eb,1
8f0fd34b632f4eb4c6c639f3c02ef523,5
841410eac9d465ca6ea262aa0c2f220d,7
f2f6156423a386d2c36b97490c8a8ac2,3
7662d0795bcd0aa02fc6681aba027b36,2
f219dc781ec4dfa299c919ca5cb477e5,5
2b3303348c0a507499ad656fdcfa221c,5
d6f3b1f634e77d4b2862cf9b6d73218a,5
ff0be1a5f7d05bccdab4f2029c5ebda1,2
79bc651ef0968a072f86b7a46337c6d3,1
c9b29d4a70b17ed48fdd0da0d15415f6,4
55b2bebd80792d165543df5365339fa3,4
7b5c66a12bf949d277f79ab8cd2cce47,5
dc3d972fc6f441db30253ee8372dd8e0,0
e882f0f0c3bfaf339fd38b7c729773f9,0
6a8cfb943efb245a37234a7181b91530,2
08983a2b0b2322a721ae974fa92f4df7,1
500db71ac1a78b2c7a83cb3857e7a0bf,2
feccd54a67fa9294b8080f5196f027bb,1
d2911b00c352fffec127ef8d59844451,3
56fe181d00630f3061dbb80abd57e5f4,0
23c8b1ec8cd3cae008b83a73f8fb9f31,2
5f490e25f385246087136200141dec46,6
12fbf2c58cb0bc3dd260f721d43d09b7,7
8f41132bee89adc9e8a3b6f2f9a61f74,3
3c9078a7a2ea6560f916d426bf2c67c8,4
418cb7e5acf6b4afec8c41a24bd13b54,0
cc8eadbc5f27c9eb573213730cfe2a0b,1
82c9322adb7f095ab92ef8816096e8d6,5
e16b0c4ddfca7b0b0889590bdef5d314,7
8a0ed4cad263cb66d900605b35433e54,4
bc8fa822d9c2b6c4ec4048a6403dacf0,4
436e5da7f0c88ff8c0042cb233fb96ba,3
0f03d71890ad633a0e795b15559afb4b,7
5f1c37c39ad448842e9073ace2395fb1,6
923d2fbc715adaf43224b6f0c96f1ae2,7
cbf59417cd24300acc398fa946b793e2,2
13e7cc3daa3626fef99bd80be7609b86,5
2ee19949801bbf28d1dccae6f386c559,7
620ebe9548b625e3f511dee07422cad7,7
e7a39d6fcf7020decfb8ba20342b0a17,7
8ac118a09596f4167be781345244fde8,2
80722631ffc1128bb2948a0f64626030,3
6581bf1fecabaec13e9a0f3be2eba7cb,7
8c6824c57cda7cf19d46a14dfe134881,4
a32cebc0fe9c5b1a762299c37f2a5b34,0
28a6e6560d33bfb857b450b3b196e6d5,4
6e0088d2163103bd793a8572ea4bba08,3
b086946cffec510b6f826bc42920fdcc,4
14d655ddedc54243b8169f8de545f2ea,5
759f457d770973dcd79cab027e27de8d,4
a0350d084eb2ac3b0f4511c6f34c83f4,7
59e9534d58f77817615e7ab4c2b62dfc,4
101c68f6a29836ff697924451b18722e,4
b050c657a77161456066be899b20982a,0
30bdf67f55e2f2727aaf759b97f78b5f,1
306e1d55353dbf27bbd0fe2009ae5ed4,1
ed04babbd467ce7a75adcdbf3981dd7c,2
8d0964b276f29678ca39f5e714cefabc,7
61995b0158811a736b657746a594452e,1
becb0cfe10248163d0b593acd8d641ca,1
377a4c250491a544733c75404b6da8ec,1
c42dc38c82c4ba932c8a82e43013c668,7
58c6f959b2c823bde0a562befa8b06e1,6
137987d0625ac6f045a74ad490cde765,7
379f67989022647ef7cb52afa2bd04ec,4
722bbe2ac9c9d47b2a769d89e016a9c6,6
3bbd2d43b706d7d1a04b25ecd39a5ece,4
2aa21f0ac35344b33af938a75a50fb47,5
3376263d7087b5af37ffc8dd18499c26,7
ad7f8a8ef8c23f12e458b60e9b097706,0
801e861892840ff398825a1d1e78823b,6
39e0de1a4125382659c3af5ecdf7f6d3,4
0bd4bed43e4d7e9c09f9442061eb8026,4
4d569c7217872046bfb898f455315caf,1
b9f256f9fa3cc7caf31abfdf2eb96050,0
9514c39e4ac2616f1db2614142571fbe,0
cc190dd733c8b4623806af7bc42d6d9b,1
2323765a9e12fddab770e0819de67d6a,6
32f33f054ff5a29e5cfa2f7d42728a62,1
ff1ef9fdb1c7bced460ac5b98afd8886,0
592dc5408cd2e1227e500ead699233d3,3
51ec73c06b3bed8b843478768cc5885c,1
75f7cb18a5ddc066ca69e2fb59d7b6b6,1
cf3108d80e360c591b892614ff5732ee,0
33595129de056f2564e2cc1bc021abe6,7
451512ef1e138eaecc0b5e1eda18a389,6
27dee44639076260e3e4049b9e22d7a8,3
e6a858f9739d1f970196321f75abdec8,5
142c63e1c9c5350cda33bc6d065f190f,3
51f31909555fea4dcb503fcaa5505cff,2
a730f113e7545c652783ab1df02ce4cb,7
df72d0ed2d2b5cf26d3219e3bccaadb6,3
7792fafe6f89c1d9cf4b2e3d5004aad7,7
5d77bf3eec5849d5a6f550426b78bf4e,1
fda083287118f260c47731d137a64e23,4
70ba694fa46f516692bb80199d95b997,0
eed830c95d9156b1e8d9d317335b53b2,7
823a0e6a2b3b2a72d159c80751167f63,5
4c5e6189f00fff198b4c7096639285ed,1
89966fdfccfb076cc495d9b19532005d,5
b6e287c5b3c6479999bca21c2a89da0c,0
03aa4733a547556af56a8bcc525d5329,5
3a24aab9f90c335cbca5609cf32e0f26,3
3f3a080b8c3e4614a229332f9871aa30,0
a56db5456ac5a3eb6c414305ca657df1,1
9c4c9686ec054e9ac762273eaff5a863,7
009f197a4ab3254f6a5ef857eceaa480,4
fde56594d49fcee213fed6b350793a16,1
127ce1ba3244a3e60aea763241d83473,6
01bca42bccf59b3338a165cd1609d4ae,7
616ed7898d5be710943708a753e86eed,2
fe494e7d58a7a8d71574d02695fed761,0
9c331f352c32c5ef8de24a1362d3e133,1
cd2fcada147814d17744299595a1cf89,3
e1d77afb386617c4f23c092715d5007d,3
69be0acedcbb7861a3bfc1c68fa94eb0,7
92e3b3164077cc5dc3cfb34312e30e1c,6
78055aee26b8f17840aff186c976b8b0,5
da2b730cca0b922bb8de0056a8b1ce4e,1
d849fe344870d35bc65f8daf3c5b8161,5
e95bb465c32728d81cb633f5ddf95d42,2
cb8c7a756d5289f5d7fa47d6c5d9f348,0
2b06fda44de435fdf21f4e7f725e183c,2
bf35d528f1057074d2a92281deada650,4
eb7dc01059f5f80ae979c67a2d9a9e8f,6
47e997a272a42f2c2bb1a167ad6e9c63,5
24118198a747e635005f1db9fe9116f2,1
3578ea0ac75c591183fc166a6782f364,5
e308b95c957d8735f756b5e1794a0696,2
05efb3b0f9fcb8c967faf13d339c5bb2,7
5a5b06fdc6d8d146cf6bf6acb850d662,6
59de42cae0958d2759e5731b8911779a,4
eecae2216bcc4233ec97b04aace1e9f9,2
7b3ed056953180e271e59d20c0b9619f,4
7ec30422e579518e182779bc9086bd83,6
f7401ac008dca2bd66a19945af988979,3
13f72f2de8480eaabce28743cb13474d,3
f342357d71f1bad453b7d9299649281b,1
1afab7cb64b8e08f88a981995c411739,7
3a0107e1da36d3379980ec5b7a20f0b1,2
400c34c82898ec08014b2dc2815cc7ae,3
1169d0d8b44f063c752155e59192d707,5
24bb24b8753ef0be528aa7fbd9f4633c,6
ba143983c8bf35f0d805de94110a24e6,0
9a44c63ebc55ccd211595d204a47529d,6
a171bee118ccaf100bc0ed88691fe2a2,5
c5a428eebfbafb4d52c6d7a3df5407f9,3
38871ac0dc5d15cc2d0e6f5f5f23ef11,3
8f40edbbdc6b705e6f4c7d60b315bfcc,2
4e9dd8558a928416819130485128370c,4
ee3a1aa5b12b6c08a0f3f28d31d7dacd,0
fc4ac34becee78d72cc5aa0fb043c78b,0
2b82150fc02fd77edf9e535f3d6d105f,4
8d6a63618f4d76490a1de25a6bea2144,2
5193e5a33944b30119d422b1d79b306b,3
c7c42cb257638ede928d62ca76792ea6,4
81d288ae0d149c3c9eb0d760f81c5f80,6
7f78505cfdfb3bba350220928569ca0f,6
4333deb3bfcf4b62615f56c37a01f172,6
b247d34df7abb1ecdd225fbfc1a24796,0
50b676e6e8dee8f748bcd8a6e503be89,0
2964f1e32c86ad5ba5880e63e9f3bd54,6
e08dd466c72f26a72ead3142060c11cb,6
1e4ffc4ddd828acac115300425ede980,6
e38e27eff7cc801e40358a69be629c26,3
92b2130eb090b9082cb700ef6db7e161,3
abad520a0f6c21d83a106596e5caed3c,1
cc08fb7912a3136d6ea13351fc9307c9,5
36028d5d3e10d5f582d54c79d89d760c,4
081d79d4e87448962fed0f11c5aaf970,3
747a2a984004965fdd5ed6d29e1034e1,1
f44a46d7d847f0240c3d9545596ee2b4,2
692b2137a04187e05cebf11650b88723,6
2b9be699496bbd8b201b273c68250697,0
7171e159a200bf5be85077fbd616db3e,4
0343d618cd786ff956e50176c210eeb0,5
70e04660a4c871d29016a24093351720,2
e0403ce097786a6490e297e393486d86,4
5b253881e6014c425142a13a406745bc,4
ab94007b37ec76611744663593bf255b,3
41c08bfdf8be581b3ec1a707f5075c79,1
f421519ee97ea101b467c964ac49e9b9,4
